  Phi		P1		P2		P3	     P4		   P5		  P6		P7		P8		P9		Po		Pi 
 8.2  4.367035e+006  2.060377e+007  2.061678e+007  2.060268e+007  2.060307e+007  2.679012e+005  2.781745e+005  2.778007e+005  2.826504e+005  2.057976e+007  2.860513e+005  2.329087e-004 2.237076e-004 0.000000e+000 0.000000e+000 
 8.3  4.474434e+006  2.059639e+007  2.060949e+007  2.059532e+007  2.059594e+007  2.680783e+005  2.781363e+005  2.777829e+005  2.826187e+005  2.057245e+007  2.860240e+005  2.329215e-004 2.236116e-004 0.000000e+000 0.000000e+000 
 8.4  4.583136e+006  2.058891e+007  2.060209e+007  2.058785e+007  2.058870e+007  2.682521e+005  2.780993e+005  2.777664e+005  2.825882e+005  2.056505e+007  2.859980e+005  2.329335e-004 2.235150e-004 0.000000e+000 0.000000e+000 
 8.5  4.693140e+006  2.058133e+007  2.059459e+007  2.058028e+007  2.058136e+007  2.684227e+005  2.780636e+005  2.777512e+005  2.825589e+005  2.055753e+007  2.859733e+005  2.329448e-004 2.234177e-004 0.000000e+000 0.000000e+000 
 8.6  4.804446e+006  2.057365e+007  2.058699e+007  2.057261e+007  2.057393e+007  2.685902e+005  2.780293e+005  2.777373e+005  2.825309e+005  2.054992e+007  2.859499e+005  2.329554e-004 2.233198e-004 0.000000e+000 0.000000e+000 
 8.7  4.917054e+006  2.056586e+007  2.057928e+007  2.056484e+007  2.056641e+007  2.687548e+005  2.779963e+005  2.777248e+005  2.825042e+005  2.054221e+007  2.859277e+005  2.329653e-004 2.232212e-004 0.000000e+000 0.000000e+000 
 8.8  5.030963e+006  2.055797e+007  2.057148e+007  2.055696e+007  2.055878e+007  2.689166e+005  2.779646e+005  2.777136e+005  2.824788e+005  2.053439e+007  2.859068e+005  2.329745e-004 2.231219e-004 0.000000e+000 0.000000e+000 
 8.9  5.146175e+006  2.054998e+007  2.056357e+007  2.054899e+007  2.055106e+007  2.690758e+005  2.779343e+005  2.777038e+005  2.824546e+005  2.052647e+007  2.858873e+005  2.329831e-004 2.230220e-004 0.000000e+000 0.000000e+000 
 9.0  5.262687e+006  2.054189e+007  2.055555e+007  2.054091e+007  2.054324e+007  2.692325e+005  2.779053e+005  2.776952e+005  2.824317e+005  2.051845e+007  2.858690e+005  2.329909e-004 2.229214e-004 0.000000e+000 0.000000e+000 
 9.1  5.380501e+006  2.053370e+007  2.054744e+007  2.053272e+007  2.053532e+007  2.693868e+005  2.778776e+005  2.776880e+005  2.824101e+005  2.051032e+007  2.858519e+005  2.329980e-004 2.228202e-004 0.000000e+000 0.000000e+000 
 9.2  5.499616e+006  2.052540e+007  2.053922e+007  2.052444e+007  2.052731e+007  2.695387e+005  2.778512e+005  2.776821e+005  2.823898e+005  2.050209e+007  2.858362e+005  2.330044e-004 2.227183e-004 0.000000e+000 0.000000e+000 
 9.3  5.620032e+006  2.051701e+007  2.053090e+007  2.051605e+007  2.051920e+007  2.696885e+005  2.778261e+005  2.776776e+005  2.823707e+005  2.049376e+007  2.858218e+005  2.330101e-004 2.226157e-004 0.000000e+000 0.000000e+000 
